RollNumber,DOB - Year (group),EntryGrade (group),Major (group),DistanceToHanoi,EnglishAverageGrade
SE02702,1993.0,65.0,1.0,0.0,6.961946903
SE02703,1993.0,71.0,1.0,0.0,5.542857143
SE02704,1993.0,73.0,1.0,178.0,6.651515152
SE02705,1993.0,57.0,1.0,272.0,5.385714286
SE02706,1993.0,64.0,1.0,0.0,5.282170543
SE02707,1993.0,72.0,1.0,125.0,6.7625
SE02708,1993.0,87.0,1.0,41.0,8.22109375
SE02709,1993.0,69.0,1.0,0.0,6.516161616
SE02710,1993.0,85.0,1.0,65.0,5.8
SE02711,1993.0,77.0,1.0,0.0,7.010891089
SE02712,1993.0,61.0,1.0,0.0,6.15
SE02713,1993.0,85.0,1.0,198.0,5.855833333
SE02714,1993.0,66.0,1.0,0.0,5.89379845
SE02716,1993.0,59.0,1.0,145.0,5.144444444
SE02717,1993.0,79.0,1.0,0.0,6.036283186
SE02718,1993.0,78.0,1.0,52.0,4.366666667
SE02719,1993.0,58.0,1.0,0.0,5.1
SE02720,1993.0,61.0,1.0,26.0,3.0
SE02721,1993.0,71.0,1.0,0.0,6.625
SE02722,1993.0,77.0,1.0,1169.0,4.396129032
SE02723,1993.0,67.0,1.0,117.0,6.7375
SE02724,1993.0,65.0,1.0,49.0,6.3
SE02725,1993.0,63.0,1.0,117.0,7.025
SE02726,1993.0,61.0,1.0,0.0,5.522222222
SE02727,1993.0,56.0,1.0,82.0,5.125
SE02728,1993.0,80.0,1.0,82.0,6.55049505
SE02729,1993.0,80.0,1.0,0.0,5.466666667
SE02730,1993.0,78.0,1.0,0.0,6.89
SE02731,1993.0,61.0,1.0,90.0,6.325
SE02732,1993.0,65.0,1.0,1169.0,4.2
SE02733,1990.0,58.0,1.0,52.0,3.633333333
SE02734,1993.0,77.0,1.0,0.0,6.2
SE02735,1993.0,61.0,1.0,160.0,5.9375
SE02736,1993.0,59.0,1.0,0.0,6.625
SE02737,1993.0,58.0,1.0,79.0,5.6
SE02738,1993.0,83.0,1.0,0.0,6.5
SE02739,1993.0,66.0,1.0,103.0,6.1
SE02740,1993.0,64.0,1.0,90.0,6.5125
SE02741,1993.0,79.0,1.0,52.0,5.1625
SE02742,1993.0,55.0,1.0,79.0,5.033333333
SE02743,1993.0,64.0,1.0,0.0,6.575
SE02744,1993.0,82.0,1.0,103.0,6.614285714
SE02745,1992.0,72.0,1.0,0.0,5.045454545
SE02746,1993.0,60.0,1.0,49.0,5.5
SE02747,1993.0,74.0,1.0,49.0,5.9
SE02748,1993.0,61.0,1.0,0.0,6.093693694
SE02749,1993.0,62.0,1.0,0.0,5.388888889
SE02750,1993.0,66.0,1.0,41.0,6.175
SE02751,1993.0,69.0,1.0,111.0,4.592307692
SE02752,1993.0,70.0,1.0,0.0,5.910852713
SE02753,1992.0,63.0,1.0,52.0,4.933333333
SE02754,1993.0,66.0,1.0,0.0,6.266666667
SE02755,1993.0,78.0,1.0,89.0,5.866666667
SE02756,1993.0,57.0,1.0,0.0,7.625
SE02757,1993.0,79.0,1.0,0.0,3.3
SE02758,1993.0,60.0,1.0,87.0,5.971428571
SE02759,1990.0,72.0,1.0,0.0,7.55
SE02760,1993.0,82.0,1.0,0.0,7.45
SE02761,1993.0,63.0,1.0,0.0,5.7125
SE02762,1990.0,71.0,1.0,0.0,5.17
SE02763,1993.0,66.0,1.0,0.0,7.0
SE02764,1993.0,68.0,1.0,0.0,5.8
SE02765,1993.0,65.0,1.0,0.0,5.01657754
SE02766,1993.0,71.0,1.0,109.0,7.33359375
SE02767,1993.0,69.0,1.0,145.0,6.275
SE02768,1993.0,76.0,1.0,90.0,5.733333333
SE02769,1993.0,70.0,1.0,0.0,7.914285714
SE02770,1993.0,55.0,1.0,218.0,5.333333333
SE02771,1993.0,88.0,1.0,198.0,6.429032258
SE02772,1992.0,59.0,1.0,90.0,5.046153846
SE02773,1993.0,68.0,1.0,501.0,6.748717949
SE02774,1993.0,68.0,1.0,33.0,5.333333333
SE02775,1993.0,74.0,1.0,55.0,6.114285714
SE02776,1992.0,60.0,1.0,0.0,5.25
SE02777,1993.0,63.0,1.0,109.0,5.6625
SE02778,1993.0,65.0,1.0,0.0,6.7
SE02779,1993.0,71.0,1.0,0.0,5.6625
SE02780,1993.0,76.0,1.0,52.0,4.366666667
SE02781,1993.0,59.0,1.0,0.0,7.245614035
SE02782,1992.0,57.0,1.0,92.0,4.5
SE02783,1993.0,66.0,1.0,55.0,6.6109375
SE02784,1993.0,75.0,1.0,26.0,4.633333333
SE02785,1989.0,68.0,1.0,160.0,6.0375
SE02786,1993.0,55.0,1.0,0.0,6.408695652
SE02787,1993.0,55.0,1.0,49.0,5.7875
SE02788,1993.0,54.0,1.0,79.0,4.8125
SE02789,1993.0,63.0,1.0,92.0,7.77
SE02790,1993.0,73.0,1.0,0.0,6.798198198
SE02791,1992.0,75.0,1.0,33.0,5.425
SE02792,1993.0,69.0,1.0,63.0,5.973134328
SE02793,1992.0,66.0,1.0,0.0,5.967164179
SE02794,1993.0,70.0,1.0,0.0,5.8
SE02795,1993.0,62.0,1.0,0.0,5.525
SE02796,1993.0,60.0,1.0,0.0,5.2
SE02797,1993.0,73.0,1.0,0.0,5.325
SE02798,1993.0,75.0,1.0,90.0,3.935714286
SE02799,1992.0,60.0,1.0,0.0,4.266666667
SE02800,1993.0,72.0,1.0,302.0,5.14
SE02801,1993.0,83.0,1.0,125.0,6.9
SE02802,1993.0,63.0,1.0,228.0,5.585714286
SE02803,1993.0,69.0,1.0,0.0,6.50390625
SE02804,1993.0,82.0,1.0,0.0,6.5
SE02805,1992.0,58.0,1.0,49.0,5.5
SE02806,1993.0,78.0,1.0,80.0,6.1625
SE02807,1993,63.0,1.0,41.0,5.6125
SE02808,1993.0,65.0,1.0,360.0,5.8625
SE02809,1993.0,59.0,1.0,0.0,5.966666667
SE02810,1993.0,71.0,1.0,0.0,5.7
SE02811,1993.0,64.0,1.0,41.0,6.788372093
SE02812,1993.0,61.0,1.0,0.0,5.8
SE02813,1990.0,53.0,1.0,0.0,7.1
SE02814,1989.0,64.0,1.0,90.0,5.225
SE02815,1993.0,82.0,1.0,0.0,6.72
SE02816,1992.0,59.0,1.0,0.0,7.05
SE02817,1993.0,57.0,1.0,80.0,6.2875
SE02818,1993.0,74.0,1.0,316.0,5.711111111
SE02819,1993.0,72.0,1.0,0.0,5.889622642
SE02820,1993.0,79.0,1.0,0.0,8.32
SE02821,1993.0,66.0,1.0,90.0,7.114166667
SE02822,1991.0,53.0,1.0,0.0,5.5
SE02823,1992.0,58.0,1.0,8559.0,6.64
SE02824,1993.0,92.0,1.0,8559.0,7.3
SE02825,1993.0,57.0,1.0,0.0,6.2875
SE02826,1992.0,54.0,1.0,0.0,6.35
SE02827,1993.0,80.0,1.0,103.0,5.514285714
SE02828,1993.0,64.0,1.0,0.0,5.842857143
SE02829,1993.0,58.0,1.0,55.0,6.1125
SE02830,1990.0,82.0,1.0,125.0,5.842028986
SE02831,1992.0,59.0,1.0,0.0,5.0
SE02832,1993.0,80.0,1.0,0.0,5.571428571
SE02833,1993.0,65.0,1.0,125.0,6.733333333
SE02834,1993.0,88.0,1.0,92.0,8.173737374
SE02835,1993.0,66.0,1.0,0.0,6.76
SE02836,1993.0,80.0,1.0,92.0,6.65
SE02837,1993.0,88.0,1.0,55.0,7.085074627
SE02838,1993.0,88.0,1.0,0.0,6.5375
SE02839,1993.0,68.0,1.0,218.0,7.0
SE02840,1993.0,62.0,1.0,65.0,5.742857143
SE02841,1993.0,58.0,1.0,0.0,5.466666667
SE02843,1993.0,62.0,1.0,52.0,4.6
SE02844,1992.0,57.0,1.0,80.0,6.176521739
SE02845,1993.0,73.0,1.0,0.0,5.25
SE02846,1993.0,74.0,1.0,0.0,6.852525253
SE02847,1993.0,61.0,1.0,33.0,6.116666667
SE02848,1993.0,58.0,1.0,0.0,5.8
SE02849,1993.0,70.0,1.0,111.0,5.113125
SE02850,1993.0,70.0,1.0,0.0,5.425
SE02851,1993.0,67.0,1.0,153.0,6.566666667
SE02852,1993.0,59.0,1.0,145.0,5.6625
SE02853,1993.0,61.0,1.0,92.0,6.033333333
SE02854,1993.0,68.0,1.0,0.0,6.3
SE02855,1993.0,73.0,1.0,93.0,7.528571429
SE02856,1993.0,94.0,1.0,0.0,6.904716981
SE02857,1993.0,72.0,1.0,316.0,5.9375
SE02858,1993.0,57.0,1.0,198.0,6.461061947
SE02859,1993.0,80.0,1.0,52.0,5.35
SE02860,1993.0,65.0,1.0,0.0,6.48
SE02861,1993.0,91.0,1.0,0.0,6.516666667
SE02862,1993.0,80.0,1.0,145.0,6.5
SE02863,1993.0,74.0,1.0,52.0,5.3
SE02864,1990.0,66.0,1.0,90.0,5.133333333
SE02865,1992.0,61.0,1.0,145.0,5.544444444
SE02866,1993.0,57.0,1.0,70.0,5.322222222
SE02868,1993.0,69.0,1.0,0.0,6.05
SE02869,1993.0,57.0,1.0,0.0,4.233333333
SE02870,1993.0,66.0,1.0,0.0,5.388888889
SE02871,1993.0,72.0,1.0,70.0,5.187283237
SE02872,1989.0,77.0,1.0,0.0,5.8125
SE02873,1993.0,,1.0,1783.0,6.23875969
SE02874,1993.0,,1.0,1071.0,6.151851852
SE02875,1993.0,64.0,1.0,26.0,5.744444444
SE02876,1993.0,57.0,1.0,26.0,4.045454545
SE02877,1993.0,58.0,1.0,63.0,5.666666667
SE02878,1989.0,65.0,1.0,92.0,5.2
SE02879,1993.0,69.0,1.0,0.0,5.7
SE02880,1993.0,88.0,1.0,0.0,6.887
SE02881,1992.0,72.0,1.0,0.0,7.598181818
SE02882,1993.0,87.0,1.0,316.0,7.120967742
SE02883,1992.0,60.0,1.0,48.0,4.733333333
SE02884,1993.0,57.0,1.0,122.0,5.975
SE02885,1993.0,59.0,1.0,111.0,5.133333333
SE02886,1988.0,91.0,1.0,0.0,4.577777778
SE02887,1992.0,60.0,1.0,52.0,5.9
SE02888,1990.0,93.0,1.0,70.0,7.105555556
SE02889,1989.0,60.0,1.0,837.0,3.86
SE02890,1993.0,64.0,1.0,0.0,5.183333333
SE02891,1993.0,59.0,1.0,90.0,6.35
SE02892,1991.0,68.0,1.0,70.0,1.4
SE02893,1993.0,62.0,1.0,0.0,6.2
SE02894,1993.0,96.0,1.0,360.0,6.5
SE02895,1993.0,65.0,1.0,109.0,6.271428571
SE02896,1993.0,56.0,1.0,90.0,6.366666667
SE02897,1993.0,95.0,1.0,41.0,5.311111111
SE02898,1992.0,63.0,1.0,0.0,5.5875
SE02899,1993.0,85.0,1.0,0.0,5.5
SE02900,1993.0,85.0,1.0,0.0,5.95
SE02901,1992.0,86.0,1.0,0.0,6.45
SE02902,1993.0,62.0,1.0,0.0,5.9
SE02903,1990.0,66.0,1.0,52.0,5.4
SE02904,1993.0,70.0,1.0,90.0,5.344444444
SE02905,1993.0,69.0,1.0,0.0,3.933333333
SE02906,1993.0,91.0,1.0,122.0,5.948387097
SE02907,1993.0,80.0,1.0,0.0,2.9
SE02908,1993.0,10.0,1.0,145.0,7.4275
SE02909,1993.0,56.0,1.0,8559.0,7.18
SE02910,1993.0,83.0,1.0,0.0,5.675
SE02911,1992.0,72.0,1.0,0.0,7.16
SE02912,1993.0,75.0,1.0,111.0,5.172727273
SE02913,1993.0,60.0,1.0,0.0,4.633333333
SE02914,1993.0,69.0,1.0,109.0,6.78372093
SE02915,1993.0,54.0,1.0,153.0,3.266666667
SE02916,1993.0,66.0,1.0,0.0,5.333333333
SE02917,1986.0,67.0,1.0,41.0,6.644545455
SE02918,1993.0,56.0,1.0,109.0,5.609090909
SE02919,1993.0,60.0,1.0,0.0,4.7125
SE02920,1993.0,54.0,1.0,218.0,4.552903226
SE02921,1993.0,55.0,1.0,63.0,3.85
SE02922,1993.0,63.0,1.0,218.0,3.822222222
SE02923,1993.0,58.0,1.0,122.0,6.003508772
SE02924,1987.0,83.0,1.0,89.0,5.3
SE02925,1993.0,55.0,1.0,52.0,5.1375
SE02926,1993.0,78.0,1.0,218.0,5.833333333
SE02927,1993.0,81.0,1.0,316.0,6.22
SE02928,1993.0,65.0,1.0,198.0,4.911111111
SE02929,1993.0,62.0,1.0,0.0,5.8
SE02930,1993.0,77.0,1.0,0.0,5.933333333
SE02931,1993.0,60.0,1.0,92.0,5.866666667
SE02932,1988.0,67.0,1.0,501.0,6.8
SE02933,1993.0,,1.0,80.0,6.991489362
SE02934,1993.0,69.0,1.0,33.0,5.525
SE02935,1993.0,81.0,1.0,228.0,6.973451327
SE02936,1993.0,93.0,1.0,79.0,5.825
SE02937,1993.0,82.0,1.0,228.0,0.0
SE02938,1993.0,95.0,1.0,302.0,5.5375
SE02939,1993.0,95.0,1.0,109.0,6.478723404
SE02940,1993.0,55.0,1.0,145.0,5.8
SE02941,1993.0,61.0,1.0,90.0,5.555555556
SE02942,1993.0,95.0,1.0,0.0,7.336619718
SE02943,1993.0,73.0,1.0,1169.0,1.2
SE02944,1990.0,,1.0,89.0,5.1
SE02945,1993.0,60.0,1.0,145.0,5.657342657
SE02946,1993.0,94.0,1.0,145.0,6.49379845
SE02947,1993.0,66.0,1.0,302.0,4.366666667
SE02948,1993.0,60.0,1.0,0.0,6.271428571
SE02949,1993.0,68.0,1.0,92.0,3.642857143
SE02950,1993.0,78.0,1.0,125.0,6.025
SE02951,1993.0,61.0,1.0,55.0,6.304950495
SE02952,1993.0,74.0,1.0,198.0,8.216842105
SE02954,1993.0,92.0,1.0,0.0,7.128571429
SE02955,1983.0,92.0,1.0,0.0,8.14
SE02956,1993.0,69.0,1.0,218.0,5.15
SE02957,1988.0,94.0,1.0,55.0,6.2125
SE02958,1992.0,72.0,1.0,0.0,6.275
SE02959,1992.0,53.0,1.0,160.0,5.166666667
SE02960,1993.0,72.0,1.0,0.0,6.75
SE02961,1993.0,62.0,1.0,111.0,5.333333333
SE02962,1993.0,81.0,1.0,0.0,2.9
SE02963,1992.0,67.0,1.0,125.0,5.91119403
SE02964,1992.0,56.0,1.0,302.0,4.088888889
SE02965,1993.0,83.0,1.0,55.0,6.56015625
SE02966,1993.0,56.0,1.0,0.0,6.4
SE02967,1993.0,75.0,1.0,316.0,5.42238806
SE02969,1993.0,62.0,1.0,33.0,5.8
SE02970,1990.0,58.0,1.0,302.0,5.825
SE02971,1993.0,74.0,1.0,49.0,6.0
SE02973,1993.0,79.0,1.0,0.0,7.5
SE02974,1993.0,92.0,1.0,0.0,6.057142857
SE02975,1992.0,76.0,1.0,0.0,2.833333333
SE02976,1993.0,63.0,1.0,218.0,5.405031447
SE02977,1992.0,65.0,1.0,0.0,6.053465347
SE02978,1993.0,63.0,1.0,33.0,3.55
SE02979,1990.0,61.0,1.0,302.0,3.733333333
SE02980,1992.0,63.0,1.0,90.0,3.966666667
SE02982,1993.0,63.0,1.0,41.0,7.566956522
SE02983,1993.0,60.0,1.0,0.0,6.966666667
SE02984,1993.0,76.0,1.0,109.0,5.728571429
SE02985,1993.0,75.0,1.0,0.0,5.8
SE02986,1987.0,60.0,1.0,0.0,4.9
SE02988,1993.0,76.0,1.0,125.0,6.514782609
SE02989,1993.0,60.0,1.0,0.0,6.1875
SE02992,1994.0,,1.0,0.0,5.916666667
SE02994,1994.0,,1.0,228.0,5.783333333
SE02995,1994.0,,1.0,958.0,5.628571429
SE02999,1994.0,,1.0,33.0,6.516666667
SE03001,1994.0,,1.0,0.0,8.268292683
SE03002,1994.0,,1.0,0.0,7.414634146
SE03003,1994.0,,1.0,0.0,7.495121951
SE03005,1994.0,,1.0,0.0,7.7
SE03008,1994.0,,1.0,0.0,5.9
SE03009,1994.0,,1.0,0.0,6.766666667
SE03014,1994.0,,1.0,218.0,6.58
SE03016,1994.0,,1.0,160.0,6.0
SE03018,1994.0,,1.0,70.0,5.433333333
SE03022,1994.0,,1.0,0.0,7.36
SE03030,1994.0,,1.0,63.0,6.1
SE03032,1994.0,,1.0,33.0,6.9
SE03034,1994.0,,1.0,33.0,6.95
SE03035,1994.0,,1.0,0.0,8.151219512
SE03036,1994.0,,1.0,90.0,6.3
SE03038,1994.0,,1.0,0.0,6.782022472
SE03039,1994.0,,1.0,0.0,8.56
SE03041,1994.0,,1.0,92.0,8.56
SE03043,1994.0,,1.0,49.0,5.65
SE03044,1994.0,,1.0,33.0,6.183333333
SE03045,1994.0,,1.0,26.0,6.616666667
SE03046,1994.0,,1.0,0.0,7.22
SE03053,1993.0,,1.0,160.0,5.85
SE03055,1994.0,,1.0,160.0,6.983333333
SE03056,1994.0,,1.0,90.0,6.166666667
SE03057,1994.0,,1.0,90.0,6.666666667
SE03059,1994.0,,1.0,0.0,8.529268293
SE03060,1994.0,,1.0,153.0,5.642857143
SE03062,1994.0,,1.0,0.0,6.751219512
SE03064,1994.0,,1.0,33.0,5.7
SE03069,1994.0,,1.0,63.0,4.56
SE03070,1994.0,,1.0,89.0,6.966666667
SE03073,1994.0,,1.0,89.0,8.383333333
SE03077,1994.0,,1.0,90.0,5.85
SE03078,1994.0,,1.0,89.0,6.746601942
SE03084,1992.0,,1.0,26.0,5.775
SE03085,1993.0,,1.0,218.0,5.0
SE03086,1994.0,92.0,1.0,0.0,8.12
SE03087,1994.0,94.0,1.0,218.0,6.44
SE03088,1994.0,91.0,1.0,302.0,6.1
SE03089,1994.0,92.0,1.0,0.0,6.84
SE03090,1994.0,93.0,1.0,0.0,6.96
SE03091,1994.0,94.0,1.0,92.0,7.18
SE03092,1994.0,95.0,1.0,92.0,6.66
SE03094,1994.0,98.0,1.0,90.0,5.7
SE03095,1994.0,94.0,1.0,0.0,6.857746479
SE03096,1994.0,98.0,1.0,218.0,5.65
SE03097,1993.0,,1.0,302.0,5.8
SE03098,1990.0,,1.0,0.0,5.225
SE03099,1993.0,,1.0,0.0,3.05
SE03100,1994.0,,1.0,153.0,5.0
SE03101,1994.0,62.0,1.0,0.0,6.9
SE03102,1993.0,54.0,1.0,92.0,6.2
SE03103,1994.0,60.0,1.0,33.0,5.483333333
SE03104,1994.0,81.0,1.0,153.0,5.25
SE03105,1994.0,61.0,1.0,0.0,5.133333333
SE03106,1994.0,66.0,1.0,70.0,5.685714286
SE03107,1993.0,82.0,1.0,0.0,6.18
SE03108,1993.0,77.0,1.0,70.0,6.2
SE03109,1994.0,,1.0,92.0,5.0
SE03110,1994.0,62.0,1.0,153.0,5.76
SE03111,1994.0,62.0,1.0,0.0,7.3
SE03112,1994.0,55.0,1.0,0.0,6.063380282
SE03113,1990.0,,1.0,33.0,5.033333333
SE03114,1994.0,84.0,1.0,0.0,6.566666667
SE03115,1994.0,67.0,1.0,217.0,6.747887324
SE03116,1993.0,58.0,1.0,0.0,5.825
SE03117,1994.0,61.0,1.0,0.0,5.6
SE03118,1993.0,60.0,1.0,0.0,6.214285714
SE03119,1993.0,62.0,1.0,70.0,6.516666667
SE03120,1994.0,,1.0,0.0,5.0
SE03121,1993.0,,1.0,92.0,5.0
SE03122,1994.0,76.0,1.0,0.0,8.04
SE03123,1993.0,,1.0,49.0,2.5
SE03124,1994.0,75.0,1.0,79.0,5.3
SE03125,1993.0,58.0,1.0,90.0,5.666666667
SE03126,1994.0,62.0,1.0,92.0,5.514285714
SE03127,1994.0,61.0,1.0,90.0,5.442857143
SE03129,1994.0,71.0,1.0,0.0,6.433333333
SE03130,1994.0,67.0,1.0,0.0,7.366666667
SE03131,1994.0,,1.0,0.0,6.1
SE03132,1994.0,62.0,1.0,52.0,5.585714286
SE03133,1994.0,59.0,1.0,0.0,5.8
SE03134,1994.0,66.0,1.0,0.0,6.528571429
SE03135,1994.0,,1.0,92.0,4.26
SE03136,1994.0,90.0,1.0,218.0,5.98
SE03137,1993.0,66.0,1.0,218.0,4.9625
SE03138,1994.0,,1.0,0.0,2.3
SE03139,1994.0,,1.0,402.0,
SE03140,1994.0,61.0,1.0,0.0,5.3
SE03141,1993.0,53.0,1.0,0.0,5.7
SE03142,1994.0,59.0,1.0,26.0,5.8
SE03143,1994.0,72.0,1.0,218.0,6.283333333
SE03144,1994.0,78.0,1.0,153.0,5.616666667
SE03145,1994.0,85.0,1.0,70.0,6.044444444
SE03147,1994.0,91.0,1.0,52.0,5.4
SE03148,1994.0,78.0,1.0,0.0,6.566666667
SE03149,1993.0,61.0,1.0,0.0,6.028571429
SE03150,1994.0,59.0,1.0,90.0,7.2
SE03151,1994.0,60.0,1.0,302.0,5.566666667
SE03152,1994.0,79.0,1.0,49.0,5.966666667
SE03153,1993.0,59.0,1.0,90.0,5.5875
SE03155,1993.0,83.0,1.0,92.0,6.550561798
SE03156,1994.0,,1.0,0.0,5.3
SE03157,1994.0,79.0,1.0,90.0,4.8375
SE03158,1994.0,81.0,1.0,0.0,5.77184466
SE03159,1993.0,66.0,1.0,111.0,5.429126214
SE03160,1993.0,65.0,1.0,52.0,6.133333333
SE03161,1993.0,,1.0,0.0,
SE03162,1994.0,70.0,1.0,218.0,5.883333333
SE03163,1994.0,55.0,1.0,0.0,6.385714286
SE03164,1994.0,83.0,1.0,63.0,5.85
SE03165,1994.0,61.0,1.0,111.0,5.266666667
SE03166,1994.0,60.0,1.0,153.0,6.26
SE03167,1993.0,61.0,1.0,0.0,5.978688525
SE03168,1994.0,83.0,1.0,111.0,5.65
SE03170,1994.0,80.0,1.0,0.0,5.2625
SE03171,1994.0,57.0,1.0,0.0,5.5
SE03172,1992.0,,1.0,0.0,3.65
SE03173,1994.0,91.0,1.0,153.0,5.8
SE03174,1994.0,64.0,1.0,90.0,6.42
SE03175,1994.0,,1.0,111.0,5.0
SE03176,1995.0,,1.0,52.0,5.4
SE03177,1994.0,57.0,1.0,52.0,5.585714286
SE03178,1994.0,59.0,1.0,33.0,5.9
SE03179,1993.0,56.0,1.0,218.0,5.3625
SE03180,1994.0,55.0,1.0,52.0,6.033333333
SE03181,1994.0,70.0,1.0,0.0,5.5875
SE03182,1994.0,,1.0,0.0,6.9
SE03183,1994.0,,1.0,52.0,4.0
SE03184,1994.0,79.0,0.0,26.0,5.514285714
SE03185,1994.0,69.0,1.0,402.0,6.2
SE03186,1994.0,98.0,1.0,92.0,5.783333333
SE03187,1994.0,,1.0,0.0,2.35
SE03188,1994.0,,1.0,0.0,5.4
SE03189,1994.0,,1.0,0.0,
SE03190,1994.0,53.0,1.0,92.0,5.725
SE03191,1994.0,,1.0,0.0,4.5
SE03192,1994.0,79.0,1.0,0.0,6.711111111
SE03193,1994.0,73.0,1.0,0.0,6.614285714
SE03194,1994.0,79.0,1.0,302.0,5.457142857
SE03195,1994.0,55.0,1.0,0.0,6.357142857
SE03196,1993.0,60.0,1.0,63.0,7.46
SE03197,1994.0,,1.0,218.0,4.0
SE03198,1994.0,59.0,1.0,0.0,5.657142857
SE03199,1993.0,65.0,1.0,33.0,5.1625
SE03200,1994.0,61.0,1.0,111.0,5.74
SE03201,1994.0,67.0,1.0,0.0,6.546478873
SE03202,1994.0,85.0,1.0,0.0,6.642857143
SE03203,1994.0,55.0,1.0,0.0,6.028571429
SE03204,1994.0,70.0,1.0,0.0,5.516666667
SE03205,1994.0,64.0,1.0,33.0,5.75
SE03206,1993.0,,1.0,92.0,4.46
SE03207,1994.0,61.0,1.0,127.0,5.9
SE03208,1994.0,55.0,1.0,0.0,5.8
SE03209,1994.0,,1.0,0.0,5.8
SE03210,1994.0,56.0,1.0,216.0,5.466666667
SE03211,1994.0,55.0,1.0,33.0,5.433333333
SE03213,1994.0,63.0,1.0,0.0,6.033333333
SE03214,1994.0,,1.0,0.0,5.0
SE03215,1991.0,66.0,1.0,89.0,5.857142857
SE03216,1994.0,65.0,1.0,0.0,6.42
SE03217,1994.0,69.0,1.0,0.0,5.98
SE03218,1994.0,70.0,1.0,218.0,5.255555556
SE03219,1994.0,79.0,1.0,0.0,7.28
SE03220,1994.0,68.0,1.0,92.0,6.516666667
SE03223,1994.0,58.0,0.0,49.0,5.55
SE03224,1994.0,,1.0,218.0,5.0
SE03225,1994.0,53.0,1.0,63.0,5.75
SE03226,1994.0,58.0,1.0,0.0,5.93592233
SE03227,1994.0,,1.0,0.0,5.0
SE03228,1994.0,68.0,1.0,111.0,5.25
SE03229,1994.0,64.0,1.0,48.0,6.13125
SE03230,1994.0,74.0,1.0,89.0,6.033333333
SE03231,1994.0,,1.0,63.0,4.125
SE03232,1994.0,81.0,1.0,0.0,5.714285714
SE03233,1993.0,57.0,1.0,63.0,5.742857143
SE03234,1993.0,56.0,1.0,0.0,5.985714286
SE03235,1994.0,85.0,1.0,0.0,7.76
SE03236,1992.0,64.0,1.0,90.0,5.671428571
SE03237,1994.0,56.0,1.0,0.0,5.428571429
SE03238,1994.0,75.0,1.0,79.0,6.04
SE03239,1993.0,76.0,1.0,52.0,6.083333333
SE03240,1993.0,62.0,1.0,218.0,6.0
SE03241,1994.0,,1.0,79.0,5.2
SE03242,1994.0,,1.0,26.0,4.0
SE03243,1994.0,,1.0,0.0,1.8
SE03244,1994.0,57.0,1.0,26.0,5.05
SE03245,1994.0,74.0,1.0,218.0,5.5
SE03246,1994.0,50.0,1.0,0.0,5.542857143
SE03247,1994.0,61.0,1.0,0.0,6.68
SE03248,1993.0,60.0,1.0,33.0,5.257142857
SE03249,1994.0,67.0,1.0,70.0,5.666666667
SE03250,1993.0,,1.0,49.0,
SE03251,1994.0,,1.0,0.0,0.0
SE03252,1994.0,65.0,1.0,0.0,5.483333333
SE03253,1994.0,,1.0,33.0,
SE03254,1994.0,58.0,1.0,90.0,5.9
SE03255,1994.0,,1.0,33.0,4.0
SE03256,1994.0,58.0,1.0,26.0,5.383333333
SE03259,1994.0,,1.0,92.0,
SE03260,1994.0,54.0,1.0,79.0,5.2
SE03261,1993.0,58.0,1.0,0.0,6.142857143
SE03262,1994.0,63.0,1.0,0.0,5.2625
SE03263,1994.0,85.0,1.0,26.0,5.733333333
SE03264,1994.0,,1.0,0.0,5.2
SE03265,1994.0,57.0,1.0,111.0,5.785714286
SE03266,1994.0,55.0,1.0,0.0,6.112962963
SE03267,1994.0,76.0,1.0,153.0,6.016666667
SE03268,1994.0,80.0,1.0,302.0,5.685714286
SE03269,1993.0,54.0,1.0,70.0,5.5
SE03270,1992.0,,1.0,48.0,5.2
SE03271,1994.0,67.0,1.0,218.0,5.633333333
SE03272,1994.0,58.0,1.0,0.0,5.814285714
SE03273,1991.0,66.0,1.0,0.0,5.225
SE03274,1994.0,,1.0,89.0,4.0
SE03275,1994.0,77.0,1.0,90.0,6.55
SE03276,1994.0,51.0,1.0,90.0,5.84
SE03277,1994.0,63.0,1.0,0.0,6.24
SE03278,1994.0,73.0,1.0,0.0,5.125
SE03279,1994.0,,1.0,52.0,
SE03280,1994.0,,1.0,92.0,2.3
SE03281,1994.0,,1.0,0.0,4.53
SE03282,1994.0,63.0,1.0,0.0,5.985714286
SE03283,1993.0,53.0,1.0,0.0,5.185714286
SE03284,1993.0,,1.0,90.0,4.0
SE03285,1994.0,62.0,1.0,90.0,6.05
SE03286,1992.0,63.0,0.0,111.0,5.316666667
SE03287,1994.0,71.0,1.0,33.0,5.55
SE03288,1993.0,,1.0,111.0,2.1
SE03289,1994.0,57.0,1.0,0.0,5.9
SE03290,1993.0,77.0,1.0,111.0,6.42
SE03292,1994.0,61.0,1.0,90.0,5.7
SE03293,1994.0,85.0,1.0,216.0,6.2
SE03294,1994.0,54.0,1.0,0.0,5.696721311
SE03295,1994.0,93.0,1.0,0.0,7.8
SE03296,1994.0,83.0,1.0,0.0,7.52
SE03297,1994.0,73.0,1.0,111.0,5.883333333
SE03298,1994.0,75.0,1.0,0.0,4.975
SE03299,1994.0,63.0,1.0,0.0,5.35
SE03300,1992.0,69.0,0.0,111.0,5.666666667
SE03301,1993.0,50.0,1.0,301.0,5.1375
SE03302,1994.0,73.0,1.0,0.0,5.914285714
